protein	p-value	q-value	adj. p-value	LB+NL+	LB-NL+	LB-NL-
CLDND1	0.219735534160718	0.286864886440777	0.517548797868211	-0.0524464666047123	0.14069572063282	-0.0882492540281081
LTA4H	0.220122808818095	0.287085663027076	0.517947113110812	0.0619694369326617	-0.0273546227273662	-0.0346148142052955
GART	0.220422055626641	0.287085663027076	0.517947113110812	-0.045714122872044	0.092935762391579	-0.047221639519535
C16orf62	0.220540571720657	0.287085663027076	0.517947113110812	0.0797512637008849	-0.048499187828156	-0.0312520758727289
VASP	0.22060386660339	0.287085663027076	0.517947113110812	0.0825259208473678	-0.0221954184581313	-0.0603305023892365
SLC1A4	0.221329877080282	0.287426703164641	0.518562402473729	-0.123741101145395	0.00422023078763504	0.11952087035776
RABGAP1	0.221447547750375	0.287426703164641	0.518562402473729	-0.0889145913527741	0.0256562138928278	0.0632583774599463
SLC44A1	0.221521713908205	0.287426703164641	0.518562402473729	-0.0906113069273391	0.0986677114561389	-0.00805640452879978
SEPT2	0.221738345261838	0.287426703164641	0.518562402473729	-0.0479523553819089	0.115322489277725	-0.0673701338958157
SAMM50	0.221819199177923	0.287426703164641	0.518562402473729	-0.0469634031444289	0.00580037281685428	0.0411630303275746
CYCS	0.221916006188555	0.287426703164641	0.518562402473729	-0.0368670066346483	-0.029122480455933	0.0659894870905813
MAP2	0.222815644329693	0.287801682820773	0.519238923998075	-0.153809493459587	-0.010485108434643	0.16429460189423
EXOC1	0.222862613861937	0.287801682820773	0.519238923998075	0.0390837825389659	-0.099685474052156	0.0606016915131901
DDX1	0.223111609795145	0.287801682820773	0.519238923998075	-0.0453390775128137	0.056027875952671	-0.0106887984398573
EPDR1	0.223204589958865	0.287801682820773	0.519238923998075	-0.0720627567299024	-0.18581457015919	0.257877326889092
HINT2	0.223231537828393	0.287801682820773	0.519238923998075	0.0146781269213081	0.0361781596505677	-0.0508562865718758
PTPRN	0.223256965634002	0.287801682820773	0.519238923998075	0.0068989809116126	-0.199818712556872	0.192919731645259
RAB14	0.223690884468256	0.288134884253952	0.519840071121131	0.0289429089443285	-0.0474967406326977	0.0185538316883692
UFD1L	0.224064398894664	0.288389817849944	0.520300010912923	-0.072168436602351	0.0268022397160844	0.0453661968862666
HNRNPH3	0.224302363789552	0.28847002509354	0.520444717234489	-0.0317162565102137	0.144182400309725	-0.112466143799511
TARS	0.224773788822699	0.2886859481573	0.520834275968802	0.0016598092763526	0.0956254025970951	-0.0972852118734477
ILVBL	0.224939523687853	0.2886859481573	0.520834275968802	-0.00942220633060263	-0.0356983868980399	0.0451205932286426
TNS1	0.224997594748588	0.2886859481573	0.520834275968802	0.0624063982278776	0.0684237184362951	-0.130830116664173
CLCN3	0.225322432553399	0.288811147554611	0.521060155121794	0.0500634761645528	-0.152252481654207	0.102189005489655
SLC12A5	0.225446884531266	0.288811147554611	0.521060155121794	-0.123409368371246	0.0880994879280856	0.0353098804431605
IARS	0.226243427207695	0.289333862576188	0.5220032141849	-0.122115859892379	-0.00801609650594237	0.130131956398322
EIF3L	0.226279400048701	0.289333862576188	0.5220032141849	-0.116242462176251	0.0953629592048559	0.0208795029713956
GPC5	0.226562637394803	0.289333862576188	0.5220032141849	0.096459416377621	-0.0937689937491966	-0.00269042262842447
GUCY1B3	0.22678036537713	0.289333862576188	0.5220032141849	-0.085641036995243	0.00900666184864213	0.0766343751466008
GPX4	0.227128816524526	0.289333862576188	0.5220032141849	0.0281361772826351	-0.0479333619298087	0.0197971846471737
VPS51	0.227131826193399	0.289333862576188	0.5220032141849	0.0920284771670427	-0.0792304238246228	-0.0127980533424199
ACP1	0.227164788029159	0.289333862576188	0.5220032141849	-0.00022976008896051	-0.0809649667366854	0.0811947268256459
CAV1	0.227402663849284	0.289333862576188	0.5220032141849	0.497454790947614	-0.344077147460071	-0.153377643487543
PPP2R5B	0.227440482454508	0.289333862576188	0.5220032141849	-0.184832938439502	0.0987908745583055	0.0860420638811967
TRIM36	0.227781701177363	0.289543658563415	0.522381718721771	0.0425037624176167	-0.123341595592022	0.0808378331744055
CLINT1	0.228454633566096	0.290030331401842	0.523259752090052	-0.114078560646927	0.0903623873604157	0.0237161732865114
SPTBN2	0.228750353139577	0.290030331401842	0.523259752090052	-0.0877490873042074	0.0512156656881807	0.0365334216160267
CTNNA2	0.228887251653971	0.290030331401842	0.523259752090052	-0.0232854537357635	0.0553649028007594	-0.0320794490649959
HN1	0.229056821725178	0.290030331401842	0.523259752090052	-0.121502400121099	-0.0351466038858288	0.156649004006927
TPD52L2	0.229472172097522	0.290030331401842	0.523259752090052	0.0518205691070973	-0.0596797913023404	0.00785922219524313
FAM49B	0.229482922718814	0.290030331401842	0.523259752090052	0.0640799668896942	-0.103701952920405	0.0396219860307106
ATP1A2	0.229561184309268	0.290030331401842	0.523259752090052	-0.000309394601605208	0.0736369634658913	-0.0733275688642861
NQO2	0.229585848761452	0.290030331401842	0.523259752090052	-0.0708228155403806	0.17909907781587	-0.108276262275489
MARC2	0.229753944471535	0.290030331401842	0.523259752090052	-0.028748735837276	0.0813757302732924	-0.0526269944360164
SCFD1	0.230419654990072	0.290417407071909	0.523958096701735	0.0123231631891221	-0.0446042774584809	0.0322811142693588
WARS	0.230613585997553	0.290417407071909	0.523958096701735	-0.0693097243346694	0.0153786194971789	0.0539311048374905
TUBG2	0.230813280161315	0.290417407071909	0.523958096701735	0.134472141739082	-0.088769655391782	-0.0457024863472999
TSPAN8	0.2309655795418	0.290417407071909	0.523958096701735	-0.000781358678195739	0.258388918945653	-0.257607560267457
CCT4	0.231023193645071	0.290417407071909	0.523958096701735	-0.00230238417296145	-0.0287476676573696	0.0310500518303311
RPL24	0.231232324129436	0.290417407071909	0.523958096701735	-0.0989256227689951	0.112125161608918	-0.013199538839923
SBDS	0.231526193821667	0.290417407071909	0.523958096701735	-0.0241090550622942	0.0942090924635249	-0.0701000374012307
LAMTOR1	0.231532140392104	0.290417407071909	0.523958096701735	0.0300324185260815	-0.0697599689800281	0.0397275504539465
MAPK1	0.231652077853281	0.290417407071909	0.523958096701735	0.0824046814656534	-0.0441153585873054	-0.038289322878348
IGBP1	0.231932737330421	0.290474405969152	0.524060931562823	-0.0541302557763841	0.034348987690888	0.0197812680854962
CAMKV	0.23205127985502	0.290474405969152	0.524060931562823	-0.243553709510149	0.140283752232914	0.103269957277234
DDX6	0.232407740715745	0.290699042936037	0.524466211531419	-0.111876504959546	0.0907936258029793	0.0210828791565667
TBCB	0.233140585634439	0.291393766456688	0.525719600635345	-0.0308719782587722	0.0754765477030473	-0.0446045694442751
PSMD11	0.233734405326051	0.291913803030088	0.526657827362045	-0.0490388305651401	0.0189423019473106	0.0300965286178295
INPP4A	0.234034666090949	0.292066698476983	0.526933674488969	0.0143211787032261	-0.0754781321776168	0.0611569534743907
STX18	0.234242766343748	0.292104436119541	0.527001759055828	-0.11025244088825	0.0407110915796363	0.0695413493086133
PSMB6	0.234465699635496	0.292160599497196	0.527103086509844	0.0754457588261536	-0.0650844042454085	-0.0103613545807451
PTGDS	0.234965073959655	0.292553335018467	0.527811642371929	0.0783090751383008	0.0365281383596028	-0.114837213497904
TFG	0.235157114368231	0.292553335018467	0.527811642371929	-0.0874576027496535	0.053081759987582	0.0343758427620715
PPP2R5D	0.235315281664974	0.292553335018467	0.527811642371929	0.0175923311256953	-0.0639471463268129	0.0463548152011176
PHB	0.235762926416487	0.292888147818265	0.528415696650569	0.0252060022565808	-0.0379852018464524	0.0127791995898716
ADSS	0.236767606459212	0.293859513555801	0.530168191269167	-0.0745525282641446	0.101681779518931	-0.0271292512547863
ZC2HC1A	0.23690269498494	0.293859513555801	0.530168191269167	0.102536046597499	-0.0940456407910101	-0.00849040580648938
MSN	0.237823346134027	0.294778867618916	0.531826848751036	0.0768295506649779	0.00471653551599197	-0.0815460861809699
SYNJ1	0.238112273296857	0.294914412071402	0.532071391989884	0.0242053972682993	-0.0491925331582479	0.0249871358899486
MDH2	0.239319003724619	0.295991192151177	0.534014070450013	-0.00993646274537666	-0.0369938953061269	0.0469303580515035
HBS1L	0.239426185370757	0.295991192151177	0.534014070450013	0.0175566757212654	-0.069245366573968	0.0516886908527026
PYGL	0.239522342095196	0.295991192151177	0.534014070450013	-0.151011859434729	-0.0500617246232445	0.201073584057973
C14orf159	0.240245008945141	0.296661010882522	0.535222527446957	-0.207189443622691	0.116083560618266	0.0911058830044253
MGLL	0.240734411055248	0.296778301340266	0.535434137644915	0.00312823026243614	-0.0962008226461009	0.0930725923836648
CRKL	0.240753621550571	0.296778301340266	0.535434137644915	-0.0193618425863583	0.0959007004945568	-0.0765388579081985
RNH1	0.24104050214692	0.296778301340266	0.535434137644915	0.0380025248839007	0.0122537834597807	-0.0502563083436814
DOCK10	0.241062821335915	0.296778301340266	0.535434137644915	-0.0822704186647437	0.00509052026656693	0.0771798983981768
PGLS	0.241603582132409	0.296816841555891	0.535503670178206	0.0540623615540261	0.00575422384086866	-0.0598165853948947
CNTNAP2	0.241873458208914	0.296816841555891	0.535503670178206	0.023436668320094	0.0427758922588012	-0.0662125605788953
CADPS	0.242299265555427	0.296816841555891	0.535503670178206	-0.0362327813992921	-0.0523496877443849	0.088582469143677
CAPG	0.242309694912771	0.296816841555891	0.535503670178206	0.0130533790194476	0.122536088438967	-0.135589467458415
RPLP0	0.242529858205642	0.296816841555891	0.535503670178206	-0.0658625249573923	0.061688787933613	0.00417373702377931
BAG3	0.242561913888181	0.296816841555891	0.535503670178206	-0.109460936343016	0.14527697175156	-0.0358160354085438
PSMF1	0.242769038081011	0.296816841555891	0.535503670178206	-0.0737573202732438	0.0865772527462643	-0.0128199324730205
LANCL2	0.242859570262842	0.296816841555891	0.535503670178206	0.0415753345421667	-0.05373106102595	0.0121557264837833
ZYX	0.242972410639278	0.296816841555891	0.535503670178206	-0.108693828298349	0.0806355139291128	0.0280583143692365
AP1S1	0.243124115993068	0.296816841555891	0.535503670178206	0.0241066973249565	-0.104082180508415	0.0799754831834581
MTX1	0.243138326558001	0.296816841555891	0.535503670178206	0.0844069870632113	-0.0281241059545517	-0.0562828811086596
PLCB4	0.243262888984092	0.296816841555891	0.535503670178206	-0.140267500701062	0.0743412615898233	0.0659262391112382
MAOB	0.243548744195664	0.29694501441674	0.535734913921122	0.0588563791482751	0.0173847577306335	-0.0762411368789086
ACSS1	0.243953845665861	0.297218279377424	0.536227926341207	-0.0314108960728725	0.121626044975741	-0.0902151489028684
PCYT2	0.244203486131459	0.297301875530098	0.53637874678096	0.0432971065719116	-0.0405674976057501	-0.00272960896616153
IDH2	0.244715057330682	0.297660685235782	0.537026095203922	0.0095003664144251	-0.0566500265286106	0.0471496601141855
LONP1	0.244860700175666	0.297660685235782	0.537026095203922	-0.0340307972746192	0.0377788892231862	-0.00374809194856703
CFL2	0.245615251064904	0.298357100331855	0.538282536172566	0.0138391473941975	0.0685710571666362	-0.0824102045608336
LAMA2	0.247113103549019	0.299751573360988	0.540798382042871	0.0572469075747439	0.0880842656285797	-0.145331173203324
BCAS1	0.247128251530897	0.299751573360988	0.540798382042871	-0.0167556200416263	0.123417137736614	-0.106661517694988
CLEC2L	0.247448332379355	0.299918306611342	0.541099194715888	-0.017270501845627	0.218948483962934	-0.201677982117307
FABP5	0.24818200325065	0.300371388671526	0.541916625104437	0.0875801450800566	0.0137230629550077	-0.101303208035064
TUBA8	0.248383491926938	0.300371388671526	0.541916625104437	-0.131455320928939	-0.0429335175096792	0.174388838438618
EFHD2	0.248431473135368	0.300371388671526	0.541916625104437	0.0812384070934208	0.0493283477495572	-0.130566754842978
DAK	0.248830240608972	0.300371388671526	0.541916625104437	0.0396239515989443	0.0232050101541819	-0.0628289617531262
XPO1	0.248853826175555	0.300371388671526	0.541916625104437	-0.0129163065434499	0.056500523739938	-0.0435842171964881
ATL3	0.249015535180204	0.300371388671526	0.541916625104437	-0.010807726082035	0.114514478116493	-0.103706752034458
IGFBP5	0.249171800615232	0.300371388671526	0.541916625104437	0.0414555513974076	-0.205016641148089	0.163561089750681
ANLN	0.249439782586636	0.300371388671526	0.541916625104437	-0.136366653051714	0.120208155849367	0.0161584972023472
RPS2	0.24950232404703	0.300371388671526	0.541916625104437	-0.0351588928293521	0.0815829916418005	-0.0464240988124484
DNAJC6	0.249660194298289	0.300371388671526	0.541916625104437	-0.0645279240566693	0.00485504246099244	0.0596728815956768
C17orf59	0.249959550911465	0.300371388671526	0.541916625104437	0.066486987007181	-0.0656300359279261	-0.000856951079254903
LIPE	0.250150293942186	0.300371388671526	0.541916625104437	-0.114996246474182	0.112644188003701	0.00235205847048168
OSBPL1A	0.25031637937507	0.300371388671526	0.541916625104437	-0.0831458416374963	0.110606114820817	-0.0274602731833205
AMPH	0.25038267288828	0.300371388671526	0.541916625104437	-0.0613899012704736	-0.00504837387914561	0.0664382751496192
GSK3A	0.250756801950921	0.300600635527985	0.54233022202962	-0.0165816731563928	-0.0353053645636122	0.051887037720005
FKBP4	0.251185581884589	0.3007931678258	0.542677580190187	-0.0713114009107582	0.0382196084671771	0.0330917924435811
HIST1H4A	0.25128371246066	0.3007931678258	0.542677580190187	-0.0244447491447892	0.114551440362737	-0.0901066912179474
MTX3	0.251724126204187	0.301100893288766	0.543232764707216	0.059866109244804	0.0433630994478544	-0.103229208692658
BRAF	0.252379044988376	0.301638294418587	0.544202319789969	0.157916398307159	-0.207472781931155	0.0495563836239958
POLDIP2	0.252540732268379	0.301638294418587	0.544202319789969	-0.0283250856012302	0.0689390876225375	-0.0406140020213073
WDR44	0.252748017492508	0.301666485073786	0.544253180109231	0.0871851711612559	-0.0724669978522445	-0.0147181733090114
DDB1	0.253255780323567	0.302053008302554	0.544950528031031	-0.0533569263940759	0.0518196257600818	0.00153730063399402
FASN	0.253723993695952	0.302391834936931	0.545561823890499	-0.0420892753330257	0.0922057981710531	-0.0501165228380274
DIP2B	0.25539562567144	0.303725072478388	0.547967191432741	-0.0423627015372024	0.0861343092854004	-0.043771607748198
CPPED1	0.25564244541622	0.303725072478388	0.547967191432741	-0.0616653711389678	0.118683692207863	-0.0570183210688954
UQCC2	0.255895590301351	0.303725072478388	0.547967191432741	-0.101134288523254	0.0882566075183494	0.0128776810049046
KLC1	0.255981730693737	0.303725072478388	0.547967191432741	0.00571820123150667	-0.0404161326728841	0.0346979314413774
HNRNPH1	0.25632086638937	0.303725072478388	0.547967191432741	-0.0205321926945712	0.106468968896772	-0.0859367762022009
BRE	0.256594662773572	0.303725072478388	0.547967191432741	-0.141000814480961	0.098820892666522	0.0421799218144389
COASY	0.256637230088532	0.303725072478388	0.547967191432741	0.00283806695953655	0.0405283215881006	-0.0433663885476371
KRT9	0.256648264151451	0.303725072478388	0.547967191432741	-0.0656788694293781	0.346777091554034	-0.281098222124656
NDUFB7	0.256703155155749	0.303725072478388	0.547967191432741	-0.0676272013405345	0.042449227058373	0.0251779742821614
VTN	0.256926340015174	0.303725072478388	0.547967191432741	0.201602198097716	-0.0789719658650855	-0.122630232232631
APOH	0.256943765328108	0.303725072478388	0.547967191432741	-0.0762699054565451	-0.145069537828092	0.221339443284637
MRPS36	0.257156978948296	0.303725072478388	0.547967191432741	-0.0400890008877947	0.0668707051635328	-0.0267817042757381
MAOA	0.257451867090206	0.303725072478388	0.547967191432741	-0.0553889216001165	0.0997515346093951	-0.0443626130092786
PLEKHB1	0.257611231961535	0.303725072478388	0.547967191432741	-0.129717220120522	0.089809391453997	0.039907828666525
THTPA	0.257678435559724	0.303725072478388	0.547967191432741	-0.00553869879595527	0.030782074592127	-0.0252433757961717
RAB18	0.258097311081545	0.303725072478388	0.547967191432741	-0.052810971383322	0.0146746717124874	0.0381362996708346
DIRAS2	0.258147363902864	0.303725072478388	0.547967191432741	0.065966446486607	-0.141278149711339	0.0753117032247323
TRAPPC6B	0.258441231230072	0.303725072478388	0.547967191432741	-0.109382886084914	0.0107516706922954	0.0986312153926189
ARMC1	0.258544397026717	0.303725072478388	0.547967191432741	0.0231147090948219	-0.0841811959613693	0.0610664868665474
MIF	0.258645813176549	0.303725072478388	0.547967191432741	0.0637415239523298	-0.0879003950101707	0.0241588710578409
TSTD1	0.258804185220652	0.303725072478388	0.547967191432741	0.133474547540204	-0.134991811446628	0.00151726390642335
FGF12	0.2589112615612	0.303725072478388	0.547967191432741	0.104696139420835	-0.206213332627395	0.101517193206561
TCEB2	0.259398011234304	0.303926277073031	0.548330195763369	0.0337231657685581	0.0240842287921895	-0.0578073945607476
WBP2	0.259497409614728	0.303926277073031	0.548330195763369	-0.158572578633054	0.133495334872587	0.0250772437604664
PSMA2	0.259812172514514	0.303926277073031	0.548330195763369	0.018335121434618	-0.0687861820431892	0.0504510606085712
SAA1	0.259825178828333	0.303926277073031	0.548330195763369	-0.0386853461360735	0.455744413824568	-0.417059067688494
NPC2	0.26000807460261	0.303926277073031	0.548330195763369	-0.0593447339018153	0.0946864898725102	-0.0353417559706949
CTNNB1	0.260852559275668	0.304560477744036	0.549474392248892	-0.00231133102010989	0.0315784399370436	-0.0292671089169337
ATP5A1	0.260970765373985	0.304560477744036	0.549474392248892	-0.0119797869814427	-0.033582883528249	0.0455626705096918
PTP4A2	0.261106967359582	0.304560477744036	0.549474392248892	-0.0518759356646449	-0.0410501468213894	0.0929260824860343
CHCHD2	0.261701500667578	0.30503730767241	0.550334667479088	-0.184669129506695	0.0618767733885744	0.12279235611812
FAM162A	0.262128042414311	0.305293257951465	0.550796441524989	-0.020740474410511	-0.0357069466254707	0.0564474210359816
MT3	0.262292871748822	0.305293257951465	0.550796441524989	0.0536390013677853	0.134967329180275	-0.18860633054806
CARKD	0.262563416087365	0.305391719053899	0.550974080642253	0.00698037085832467	0.0315158936992629	-0.0384962645575875
BNIP2	0.262972858752152	0.305651481327336	0.551442732117924	0.0124429543551256	-0.0832741187316061	0.0708311643764805
ERO1L	0.263763208134118	0.306353288249982	0.55270890077892	-0.017889860117453	-0.0471772407181732	0.0650671008356262
MARCKS	0.264237364657018	0.306640492860208	0.553227062491247	0.0342947962615977	0.0611211865374016	-0.0954159827989993
COMTD1	0.264383908365712	0.306640492860208	0.553227062491247	-0.137763224697851	0.125027281943951	0.0127359427538999
MYL1	0.265315110877519	0.307490794863913	0.554761139335932	-0.13803736653267	0.00872084906140582	0.129316517471264
ACAD9	0.265491493614024	0.307490794863913	0.554761139335932	-0.0432579318391094	-0.0468744209191829	0.0901323527582924
RAC1	0.266149580446827	0.308035754882662	0.555744331828012	0.0461006512265532	-0.0285342873131349	-0.0175663639134183
PDE4B	0.266477237377756	0.308129696414862	0.555913816938803	-0.111998431843372	0.0328524129777648	0.0791460188656074
MAGI2	0.266764170271383	0.308129696414862	0.555913816938803	-0.142994492921181	0.0876041621752511	0.0553903307459297
BCAM	0.266793603674309	0.308129696414862	0.555913816938803	0.233689437257249	-0.127382883864941	-0.106306553392308
GOT1	0.267894200721286	0.308970570788377	0.557430884874757	0.0405325078390487	-0.0461304955161625	0.00559798767711375
LDHA	0.267897934546626	0.308970570788377	0.557430884874757	0.0202169394841429	-0.0778335857245376	0.0576166462403948
SPTAN1	0.269016148547194	0.310042496730048	0.559364805716025	-0.00977829272450217	-0.0280740578165957	0.0378523505410979
PMVK	0.26973850122186	0.310503641181857	0.560196781910946	-0.0731608370923993	0.0993430187332853	-0.026182181640886
CMTM4	0.269816088540342	0.310503641181857	0.560196781910946	-0.119151623379997	-0.030257062646728	0.149408686026725
PCBP2	0.270283615586649	0.310503641181857	0.560196781910946	-0.0551015144080723	0.101973796925676	-0.0468722825176038
RIMS1	0.270488401188749	0.310503641181857	0.560196781910946	0.0863174694107679	-0.16179619991961	0.0754787305088423
SCRN3	0.270566227756687	0.310503641181857	0.560196781910946	0.091347729353793	-0.0533615330065422	-0.0379861963472509
LIN7C	0.270669812059611	0.310503641181857	0.560196781910946	-0.10459115715671	0.0816449072857804	0.0229462498709297
FABP7	0.270923692688066	0.310503641181857	0.560196781910946	0.0610231519118966	0.0987888967485102	-0.159812048660407
PRDX6	0.27094039168181	0.310503641181857	0.560196781910946	0.0336504515490157	0.0572849044958302	-0.0909353560448459
FGF1	0.271117848552243	0.310503641181857	0.560196781910946	-0.0454896929917777	0.142283563061663	-0.0967938700698848
RPL13	0.271546399844217	0.310590634544263	0.560353731444555	-0.0317748460029268	0.0891871247612545	-0.0574122787583277
SNPH	0.271727527905747	0.310590634544263	0.560353731444555	-0.013697143410721	-0.0502866899148776	0.0639838333255985
MGST1	0.271988692817314	0.310590634544263	0.560353731444555	0.0624985687690418	0.0911202051246528	-0.153618773893695
ENOPH1	0.272031461031789	0.310590634544263	0.560353731444555	-0.046655259629407	0.00871399402211922	0.0379412656072878
NECAP1	0.272139392355287	0.310590634544263	0.560353731444555	-0.0541544216673884	-0.0498150035639998	0.103969425231388
HSPA1A	0.272578055691084	0.310875242089118	0.560867207647695	0.0390532870732966	0.0291194330740429	-0.0681727201473395
NPC1	0.273169063497981	0.31093566757651	0.560976224609473	-0.0853414938458615	0.112421128661687	-0.0270796348158254
SEC23A	0.273192060597287	0.31093566757651	0.560976224609473	-0.0422918870336456	0.0659342651805845	-0.0236423781469389
FAM171B	0.273258832799425	0.31093566757651	0.560976224609473	0.0756068757154401	0.078156213799377	-0.153763089514817
DYNLT3	0.273388345709105	0.31093566757651	0.560976224609473	-0.054054216015258	0.0778398194911726	-0.0237856034759146
GPC1	0.273952138473616	0.311361267835895	0.561744073562162	0.00450206667874634	-0.0876601278231579	0.0831580611444116
PKM	0.274777053942597	0.311805304721365	0.562545185051043	0.0416981903973033	-0.0135417624382082	-0.0281564279590951
EDF1	0.27477901634898	0.311805304721365	0.562545185051043	-0.141336058956316	0.0950872922035445	0.0462487667527711
NAA15	0.274912395529501	0.311805304721365	0.562545185051043	-0.0195479120641983	0.0608396647413307	-0.0412917526771324
ECHS1	0.275653350260596	0.312429928151421	0.563672102706796	0.0402286044829491	-0.034788081801894	-0.00544052268105511
RPS15	0.276262758352351	0.31261413349776	0.564004437753939	-0.128113774739615	0.0478358693945314	0.080277905345084
TSFM	0.276263650893497	0.31261413349776	0.564004437753939	0.0341468423795887	-0.101157107699034	0.0670102653194457
FRY	0.276386919884819	0.31261413349776	0.564004437753939	0.0160601749324799	0.0382911099981007	-0.0543512849305806
RPSA	0.276585410184804	0.312623335441373	0.56402103948904	-0.0662224143262781	0.0656970376183346	0.000525376707943494
GNAI1	0.277681869284184	0.313206212611542	0.565072640409839	-0.0547209631834041	0.131487996310491	-0.0767670331270871
B2M	0.277788310686801	0.313206212611542	0.565072640409839	-0.119257446427428	0.0640439819657585	0.0552134644616696
MAP1B	0.277817062946728	0.313206212611542	0.565072640409839	-0.0719200327341088	0.0564710268104358	0.015449005923673
KCNMA1	0.277863934214355	0.313206212611542	0.565072640409839	-0.0230688701595392	-0.0796352613202307	0.10270413147977
SLC18A2	0.278815214526956	0.313997563884026	0.566500360981873	-0.17366179661589	0.105127515994285	0.0685342806216045
GUCY1A2	0.278974351960904	0.313997563884026	0.566500360981873	-0.125375655570898	0.140109951072515	-0.0147342955016169
PPAP2B	0.279373037512425	0.313997563884026	0.566500360981873	0.0553077237579139	0.0484921280538633	-0.103799851811777
PSMD13	0.279517681819812	0.313997563884026	0.566500360981873	0.0785602076995778	0.0209737267303052	-0.099533934429883
RAB9A	0.279521946593148	0.313997563884026	0.566500360981873	-0.0414287029997791	0.0302675050486264	0.0111611979511528
LAMP1	0.280102248531421	0.31435734769149	0.567149466835697	0.0214380941337155	0.060699656855615	-0.0821377509893304
GLO1	0.280225048750408	0.31435734769149	0.567149466835697	0.0396355883590907	-0.0267180710446187	-0.012917517314472
ANXA1	0.281446056198749	0.31522279086502	0.568710860701782	0.160842713760962	0.111685994360132	-0.272528708121094
PTGR2	0.281488517107788	0.31522279086502	0.568710860701782	-0.000554790371330292	0.0741565972304056	-0.0736018068590753
TLDC1	0.281809545753628	0.31522279086502	0.568710860701782	-0.0183506698949173	-0.110873797240926	0.129224467135843
PPP1R11	0.28181306801727	0.31522279086502	0.568710860701782	0.0085840849801884	-0.0985233423710212	0.0899392573908328
SLC20A2	0.282004009718682	0.31522279086502	0.568710860701782	0.125552289949093	0.00951381535696649	-0.13506610530606
MT-CO3	0.28214814891381	0.31522279086502	0.568710860701782	0.0874460409331721	0.0238910770995725	-0.111337118032745
ELAVL2	0.282384205838465	0.315272048635034	0.56879972936735	-0.00839651758808136	-0.159448936152668	0.167845453740749
VDAC3	0.282763964717716	0.315481568670967	0.56917773604524	0.015846716007785	-0.0503898638540048	0.0345431478462197
RPL17	0.283217599007329	0.315574116070308	0.569344705923879	-0.0931643425577671	0.0223684357456534	0.0707959068121137
CNRIP1	0.283231217189267	0.315574116070308	0.569344705923879	-0.0790341321698946	0.0703766977175163	0.00865743445237826
PFDN5	0.283856524712898	0.316056408162259	0.570214835745299	-0.00376016315394554	-0.0402962528370826	0.0440564159910281
ENO1	0.284191388913039	0.316098586885913	0.570290932712039	0.0517504026461217	-0.0209531722055855	-0.0307972304405363
EIF3I	0.28448981886616	0.316098586885913	0.570290932712039	-0.0448300551755721	0.0809160869203006	-0.0360860317447286
SYT2	0.284490639742142	0.316098586885913	0.570290932712039	0.05079623060049	-0.158877982106156	0.108081751505666
RAB6C	0.284976485336297	0.316098586885913	0.570290932712039	0.0572731216670638	-0.0467552520790509	-0.0105178695880129
NOVA2	0.285022469383028	0.316098586885913	0.570290932712039	-0.0289361147200762	0.0922272567216824	-0.0632911420016062
GNA11	0.285094530129752	0.316098586885913	0.570290932712039	-0.110137696974837	0.135480555662942	-0.0253428586881048
SIRT2	0.285608763653971	0.316098586885913	0.570290932712039	-0.0774909414180799	0.131176858152577	-0.0536859167344969
MYO1C	0.285720829012446	0.316098586885913	0.570290932712039	0.109051726009229	0.024061046347373	-0.133112772356602
QIL1	0.286056934658194	0.316098586885913	0.570290932712039	-0.051374016525801	-0.00656924654773379	0.0579432630735347
XPNPEP1	0.286070436818741	0.316098586885913	0.570290932712039	0.0447827345382967	-0.0521174835325888	0.00733474899429212
ACAP1	0.28609302069678	0.316098586885913	0.570290932712039	0.0639311081627365	-0.0180350764686033	-0.0458960316941332
CCNY	0.2862040556675	0.316098586885913	0.570290932712039	0.0428963231631961	-0.10431630505533	0.0614199818921339
TBCE	0.28668795754066	0.316420242167942	0.570871248785602	-0.1088583929315	0.0848085339168267	0.0240498590146731
CBX3	0.287058580656887	0.316560050234963	0.571123484247101	-0.0134957204762775	0.0982910042129256	-0.0847952837366481
PSAP	0.287200132139109	0.316560050234963	0.571123484247101	-0.0661002018168786	0.0513441473762047	0.014756054440674
LYPLA1	0.288626031131157	0.317918348124424	0.57357406454837	-0.0421315433803428	-0.00908187793071277	0.0512134213110556
PYURF	0.289226241866091	0.31827446428849	0.574216553404012	-0.0172600306691351	-0.151628692648002	0.168888723317137
EHD1	0.289336926841779	0.31827446428849	0.574216553404012	-0.0389806039920617	-0.00803238848972845	0.0470129924817901
MOGS	0.289634969642241	0.318283223692885	0.574232356729652	-0.0316578642167958	0.140847535100354	-0.109189670883558
ANXA6	0.289732491836257	0.318283223692885	0.574232356729652	0.0311760491612206	-0.0596699772553101	0.0284939280940896
ATP1A3	0.289996722771498	0.318360542197831	0.574371851318147	-0.0608487467867012	0.0892440955170593	-0.0283953487303582
PREP	0.290324949918834	0.318507965987849	0.574637826726457	0.0119457902639542	-0.0595811926008544	0.0476354023369002
UQCR10	0.290710898928694	0.318718475834209	0.575017619176048	0.101914837782496	-0.00203345701267178	-0.0998813807698241
SEC24B	0.291224574977462	0.318962972032091	0.57545872828099	-0.076970064156386	0.041560817654487	0.035409246501899
ATOX1	0.291322339663005	0.318962972032091	0.57545872828099	0.0533518742281754	-0.0829536980388557	0.0296018238106803
